date,campaign_id,campaign_name,impressions,clicks,cost_usd
2026-01-09,101,Brand - Search,25738,1542,277.3
2026-01-10,101,Brand - Search,41469,1517,403.16
2026-01-11,101,Brand - Search,34900,1107,349.64
2026-01-12,101,Brand - Search,27703,745,290.86
2026-01-13,101,Brand - Search,56461,3349,423.86
2026-01-14,101,Brand - Search,34432,1374,373.43
2026-01-15,101,Brand - Search,53150,2800,432.29
2026-01-16,101,Brand - Search,26442,1551,294.15
2026-01-17,101,Brand - Search,49117,2090,345.92
2026-01-18,101,Brand - Search,40005,1544,309.41
2026-01-19,101,Brand - Search,36987,2213,274.75
2026-01-20,101,Brand - Search,53313,2736,419.85
2026-01-21,101,Brand - Search,32821,1848,409.42
2026-01-22,101,Brand - Search,21152,964,249.55
2026-01-23,101,Brand - Search,36282,2157,272.53
2026-01-24,101,Brand - Search,35285,1099,394.62
2026-01-25,101,Brand - Search,49907,1974,407.61
2026-01-26,101,Brand - Search,27541,913,300.63
2026-01-27,101,Brand - Search,32396,1663,320.31
2026-01-28,101,Brand - Search,28055,1138,284.6
2026-01-29,101,Brand - Search,37416,811,335.94
2026-01-30,101,Brand - Search,46452,2609,340.03
2026-01-31,101,Brand - Search,42482,1939,407.02
2026-02-01,101,Brand - Search,36041,2092,320.13
2026-02-02,101,Brand - Search,44371,1709,349.85
2026-02-03,101,Brand - Search,44827,950,374.83
2026-02-04,101,Brand - Search,38152,1556,293.86
2026-02-05,101,Brand - Search,37359,826,408.74
2026-02-06,101,Brand - Search,46555,2081,382.76
2026-02-07,101,Brand - Search,39630,2273,408.85
2026-02-08,101,Brand - Search,61311,3139,427.96
2026-02-09,101,Brand - Search,41739,2418,298.47
2026-02-10,101,Brand - Search,62984,3202,442.57
2026-02-11,101,Brand - Search,26322,1098,289.11
2026-02-12,101,Brand - Search,50132,2053,430.28
2026-02-13,101,Brand - Search,34582,1313,390.67
2026-02-14,101,Brand - Search,30982,903,314.03
2026-02-15,101,Brand - Search,61032,3078,412.51
2026-02-16,101,Brand - Search,51399,1741,441.6
2026-02-17,101,Brand - Search,43859,1028,442.21
2026-02-18,101,Brand - Search,52022,2012,363.79
2026-02-19,101,Brand - Search,40333,1466,325.55
2026-02-20,101,Brand - Search,37510,955,364.94
2026-02-21,101,Brand - Search,48075,2369,366.31
2026-02-22,101,Brand - Search,31249,1505,365.54
2026-02-23,101,Brand - Search,24081,921,292.24
2026-02-24,101,Brand - Search,43239,1573,406.48
2026-02-25,101,Brand - Search,45315,1857,390.06
2026-02-26,101,Brand - Search,45726,2052,437.98
2026-02-27,101,Brand - Search,36867,1275,274.85
2026-02-28,101,Brand - Search,47981,2704,393.28
2026-03-01,101,Brand - Search,28677,1655,332.22
2026-03-02,101,Brand - Search,59152,2300,436.36
2026-03-03,101,Brand - Search,42342,1445,317.09
2026-03-04,101,Brand - Search,53359,2429,430.64
2026-03-05,101,Brand - Search,61481,1754,504.63
2026-03-06,101,Brand - Search,43754,2396,495.72
2026-03-07,101,Brand - Search,76153,2867,559.4
2026-03-08,101,Brand - Search,57539,1198,404.43
2026-03-09,101,Brand - Search,53406,1859,538.09
2026-03-10,101,Brand - Search,41084,2009,381.48
2026-03-11,101,Brand - Search,61128,1779,563.69
2026-03-12,101,Brand - Search,46202,2214,379.62
2026-03-13,101,Brand - Search,58656,2826,481.53
2026-03-14,101,Brand - Search,66553,3071,472.57
2026-03-15,101,Brand - Search,70061,3522,560.23
2026-03-16,101,Brand - Search,43367,2199,319.16
2026-03-17,101,Brand - Search,38038,948,417.52
2026-03-18,101,Brand - Search,49385,1963,378.89
2026-03-19,101,Brand - Search,63416,3269,443.89
2026-03-20,101,Brand - Search,36482,823,451.91
2026-03-21,101,Brand - Search,42714,1849,459.49
2026-03-22,101,Brand - Search,58510,3102,454.17
2026-03-23,101,Brand - Search,42789,2527,416.22
2026-03-24,101,Brand - Search,43959,1794,413.03
2026-03-25,101,Brand - Search,41575,1452,483.26
2026-03-26,101,Brand - Search,43281,2422,329.94
2026-03-27,101,Brand - Search,66229,2386,545.93
2026-03-28,101,Brand - Search,53602,1561,524.2
2026-03-29,101,Brand - Search,30609,784,361.01
2026-03-30,101,Brand - Search,59515,1278,537.41
2026-03-31,101,Brand - Search,40719,853,406.18
2026-04-01,101,Brand - Search,44640,1672,327.14
2026-04-02,101,Brand - Search,48258,1641,536.76
2026-04-03,101,Brand - Search,66107,3713,549.32
2026-04-04,101,Brand - Search,63743,3039,529.87
2026-04-05,101,Brand - Search,53567,2828,550.31
2026-04-06,101,Brand - Search,44792,1499,529.77
2026-04-07,101,Brand - Search,57800,2147,435.07
2026-04-08,101,Brand - Search,35057,929,431.92
2026-04-09,101,Brand - Search,45037,2649,397.87
2026-04-10,101,Brand - Search,50498,1044,384.06
2026-04-11,101,Brand - Search,60836,2034,447.36
2026-04-12,101,Brand - Search,34928,1393,364.26
2026-04-13,101,Brand - Search,66788,2165,460.55
2026-04-14,101,Brand - Search,42096,1474,466.94
2026-04-15,101,Brand - Search,47305,1677,353.53
2026-04-16,101,Brand - Search,57485,2109,481.6
2026-04-17,101,Brand - Search,46527,2505,487.37
2026-04-18,101,Brand - Search,53147,2183,507.16
2026-04-19,101,Brand - Search,69929,3799,511.12
2026-04-20,101,Brand - Search,72065,3415,524.76
2026-04-21,101,Brand - Search,53337,1293,356.1
2026-04-22,101,Brand - Search,37843,767,363.63
2026-04-23,101,Brand - Search,54228,1697,372.4
2026-04-24,101,Brand - Search,67206,1613,477.74
2026-04-25,101,Brand - Search,62866,3567,481.16
2026-04-26,101,Brand - Search,41701,1810,331.09
2026-04-27,101,Brand - Search,57769,3327,484.24
2026-04-28,101,Brand - Search,56972,2049,532.68
2026-04-29,101,Brand - Search,51388,1629,359.21
2026-04-30,101,Brand - Search,45159,2695,560.24
2026-05-01,101,Brand - Search,36734,830,382.3
2026-05-02,101,Brand - Search,56314,2438,509.41
2026-05-03,101,Brand - Search,57825,2600,410.06
2026-05-04,101,Brand - Search,53693,2765,517.68
2026-05-05,101,Brand - Search,49122,1119,334.58
2026-05-06,101,Brand - Search,44628,1423,457.95
2026-05-07,101,Brand - Search,36224,1225,437.59
2026-05-08,101,Brand - Search,50150,2658,371.1
2026-05-09,101,Brand - Search,56176,2083,446.51
2026-05-10,101,Brand - Search,47892,1704,344.54
2026-05-11,101,Brand - Search,61111,3627,412.23
2026-05-12,101,Brand - Search,54114,2798,390.37
2026-05-13,101,Brand - Search,46691,2688,388.47
2026-05-14,101,Brand - Search,45446,1774,411.63
2026-05-15,101,Brand - Search,47643,1237,538.64
2026-05-16,101,Brand - Search,68297,3263,456.47
2026-05-17,101,Brand - Search,57911,1489,427.14
2026-05-18,101,Brand - Search,55380,1500,444.47
2026-05-19,101,Brand - Search,39166,1823,379.22
2026-05-20,101,Brand - Search,44081,2102,547.97
2026-05-21,101,Brand - Search,66346,2526,460.19
2026-05-22,101,Brand - Search,59483,1422,512.25
2026-05-23,101,Brand - Search,61181,3527,477.11
2026-05-24,101,Brand - Search,30372,1776,349.97
2026-05-25,101,Brand - Search,39617,917,381.12
2026-05-26,101,Brand - Search,38363,1257,390.83
2026-05-27,101,Brand - Search,40634,1010,451.06
2026-05-28,101,Brand - Search,66269,3330,444.25
2026-05-29,101,Brand - Search,39412,2067,406.99
2026-05-30,101,Brand - Search,64917,2695,535.47
2026-05-31,101,Brand - Search,52489,1596,365.67
2026-06-01,101,Brand - Search,52807,2999,423.37
2026-06-02,101,Brand - Search,51192,2683,358.97
2026-06-03,101,Brand - Search,37898,2152,348.97
2026-06-04,101,Brand - Search,46534,2780,473.92
2026-06-05,101,Brand - Search,49252,1146,442.84
2026-06-06,101,Brand - Search,37844,1547,336.72
2026-06-07,101,Brand - Search,44781,1937,520.54
2026-06-08,101,Brand - Search,51320,2116,368.35
2026-06-09,101,Brand - Search,57008,2493,515.56
2026-06-10,101,Brand - Search,32903,909,359.61
2026-06-11,101,Brand - Search,42063,1495,421.98
2026-06-12,101,Brand - Search,40687,2420,500.18
2026-06-13,101,Brand - Search,54827,2886,555.47
2026-06-14,101,Brand - Search,41504,1040,336.2
2026-06-15,101,Brand - Search,57555,2476,396.91
2026-06-16,101,Brand - Search,35576,972,411.47
2026-06-17,101,Brand - Search,44911,1999,529.74
2026-06-18,101,Brand - Search,47230,1634,560.97
2026-06-19,101,Brand - Search,42099,2519,434.19
2026-06-20,101,Brand - Search,80716,2320,554.05
2026-06-21,101,Brand - Search,63691,2339,531.15
2026-06-22,101,Brand - Search,56687,2829,486.96
2026-06-23,101,Brand - Search,40890,1148,309.62
2026-06-24,101,Brand - Search,66125,3782,485.23
2026-06-25,101,Brand - Search,42984,1271,340.67
2026-06-26,101,Brand - Search,39090,1745,475.32
2026-06-27,101,Brand - Search,71674,1789,507.62
2026-06-28,101,Brand - Search,27406,1319,321.07
2026-06-29,101,Brand - Search,66400,3393,487.99
2026-06-30,101,Brand - Search,45552,1017,369.96
2026-07-01,101,Brand - Search,30927,1762,350.89
2026-07-02,101,Brand - Search,31322,1361,304.52
2026-07-03,101,Brand - Search,49038,2211,403.14
2026-07-04,101,Brand - Search,60809,1762,502.36
2026-07-05,101,Brand - Search,37467,1727,341.4
2026-07-06,101,Brand - Search,61666,2601,477.06
2026-07-07,101,Brand - Search,52156,1858,363.66
2026-07-08,101,Brand - Search,65081,3030,498.75
2026-07-09,101,Brand - Search,71969,3909,503.47
2026-07-10,101,Brand - Search,72006,3963,549.69
2026-07-11,101,Brand - Search,58431,2286,559.77
2026-07-12,101,Brand - Search,40972,1500,433.41
2026-07-13,101,Brand - Search,56639,3094,407.7
2026-07-14,101,Brand - Search,48794,2436,474.03
2026-07-15,101,Brand - Search,53977,1595,445.07
2026-07-16,101,Brand - Search,59274,2661,501.66
2026-07-17,101,Brand - Search,58395,2465,422.9
2026-07-18,101,Brand - Search,57021,2285,452.63
2026-07-19,101,Brand - Search,49479,2498,493.63
2024-07-20,102,Generic - Search,90278,4313,1049.34
2024-07-21,102,Generic - Search,105574,4710,1299.65
2024-07-22,102,Generic - Search,149137,3191,1366.33
2024-07-23,102,Generic - Search,123854,4602,1122.64
2024-07-24,102,Generic - Search,120726,3472,1091.82
2024-07-25,102,Generic - Search,130330,3144,906.98
2024-07-26,102,Generic - Search,97496,3021,1072.74
2024-07-27,102,Generic - Search,129258,5250,1166.88
2024-07-28,102,Generic - Search,136582,2830,1128.66
2024-07-29,102,Generic - Search,106673,5051,1200.57
2024-07-30,102,Generic - Search,76173,2336,857.75
2024-07-31,102,Generic - Search,128466,7166,1230.1
2024-08-01,102,Generic - Search,175835,10124,1419.25
2024-08-02,102,Generic - Search,97807,2807,930.61
2024-08-03,102,Generic - Search,129869,4890,1464.7
2024-08-04,102,Generic - Search,126511,5537,874.11
2024-08-05,102,Generic - Search,136844,7191,962.57
2024-08-06,102,Generic - Search,158943,6698,1290.65
2024-08-07,102,Generic - Search,109804,3833,1281.15
2024-08-08,102,Generic - Search,134029,6077,1000.1
2024-08-09,102,Generic - Search,128408,7505,1389.47
2024-08-10,102,Generic - Search,104693,5012,1225.64
2024-08-11,102,Generic - Search,126370,4533,1143.97
2024-08-12,102,Generic - Search,173496,8083,1505.06
2024-08-13,102,Generic - Search,216454,6724,1517.87
2024-08-14,102,Generic - Search,153123,4296,1296.94
2024-08-15,102,Generic - Search,203164,8578,1394.58
2024-08-16,102,Generic - Search,188146,5385,1334.8
2024-08-17,102,Generic - Search,84634,4243,861.23
2024-08-18,102,Generic - Search,125740,5079,1419.17
2024-08-19,102,Generic - Search,100691,2737,1076.93
2024-08-20,102,Generic - Search,139310,6816,
2024-08-21,102,Generic - Search,139596,5645,1408.04
2024-08-22,102,Generic - Search,181276,9708,1250.96
2024-08-23,102,Generic - Search,172968,6149,1433.26
2024-08-24,102,Generic - Search,108004,6473,985.15
2024-08-25,102,Generic - Search,131713,5510,1360.67
2024-08-26,102,Generic - Search,99562,2391,1009.41
2024-08-27,102,Generic - Search,146482,4477,1350.66
2024-08-28,102,Generic - Search,92231,4484,1054.67
2024-08-29,102,Generic - Search,168145,9494,1139.75
2024-08-30,102,Generic - Search,151561,5723,1373.61
2024-08-31,102,Generic - Search,139577,7283,1495.88
2024-09-01,102,Generic - Search,162341,7206,1468.93
2024-09-02,102,Generic - Search,119598,3018,957.13
2024-09-03,102,Generic - Search,120843,4065,1463.77
2024-09-04,102,Generic - Search,154803,5499,1145.08
2024-09-05,102,Generic - Search,154447,6989,1089.28
2024-09-06,102,Generic - Search,141848,5529,1204.2
2024-09-07,102,Generic - Search,115912,3115,964.58
2024-09-08,102,Generic - Search,126899,6272,1056.57
2024-09-09,102,Generic - Search,118119,3892,1371.53
2024-09-10,102,Generic - Search,153298,9047,1158.31
2024-09-11,102,Generic - Search,152411,7144,1023.39
2024-09-12,102,Generic - Search,107159,2263,1200.02
2024-09-13,102,Generic - Search,173329,8893,1352.78
2024-09-14,102,Generic - Search,121880,5633,1126.68
2024-09-15,102,Generic - Search,78730,3266,857.24
2024-09-16,102,Generic - Search,180268,6418,1297.65
2024-09-17,102,Generic - Search,100248,3924,1047.84
2024-09-18,102,Generic - Search,182236,9820,1520.88
2024-09-19,102,Generic - Search,108734,5153,986.09
2024-09-20,102,Generic - Search,131688,5887,956.11
2024-09-21,102,Generic - Search,114397,6706,1276.02
2024-09-22,102,Generic - Search,68290,1489,845.11
2024-09-23,102,Generic - Search,132259,7547,1174.2
2024-09-24,102,Generic - Search,106214,4889,1055.81
2024-09-25,102,Generic - Search,148763,6790,1166.51
2024-09-26,102,Generic - Search,164378,3325,1317.83
2024-09-27,102,Generic - Search,116204,5426,1091.92
2024-09-28,102,Generic - Search,186686,9634,1382.55
2024-09-29,102,Generic - Search,148827,8901,1415.86
2024-09-30,102,Generic - Search,114057,4596,851.81
2024-10-01,102,Generic - Search,138105,4396,1103.74
2024-10-02,102,Generic - Search,207289,6507,1392.0
2024-10-03,102,Generic - Search,91347,3636,888.74
2024-10-04,102,Generic - Search,105524,3457,943.45
2024-10-05,102,Generic - Search,178958,5965,1402.13
2024-10-06,102,Generic - Search,98017,5843,915.57
2024-10-07,102,Generic - Search,72945,2224,860.94
2024-10-08,102,Generic - Search,110254,4873,911.88
2024-10-09,102,Generic - Search,122460,6498,1422.13
2024-10-10,102,Generic - Search,160811,7828,1229.24
2024-10-11,102,Generic - Search,131694,2864,1032.26
2024-10-12,102,Generic - Search,127041,5813,1150.8
2024-10-13,102,Generic - Search,153384,4784,1300.58
2024-10-14,102,Generic - Search,135686,7140,925.97
2024-10-15,102,Generic - Search,129350,4694,1236.14
2024-10-16,102,Generic - Search,114933,3151,896.25
2024-10-17,102,Generic - Search,106890,5268,1029.13
2024-10-18,102,Generic - Search,145444,6943,986.53
2024-10-19,102,Generic - Search,187995,6070,1386.0
2024-10-20,102,Generic - Search,168941,9524,1237.47
2024-10-21,102,Generic - Search,143701,3819,1093.35
2024-10-22,102,Generic - Search,136014,5847,1093.94
2024-10-23,102,Generic - Search,107391,2785,1047.73
2024-10-24,102,Generic - Search,106885,2611,866.46
2024-10-25,102,Generic - Search,170931,9555,1213.73
2024-10-26,102,Generic - Search,93252,2772,1128.28
2024-10-27,102,Generic - Search,202501,9867,1428.63
2024-10-28,102,Generic - Search,163629,3673,1112.71
2024-10-29,102,Generic - Search,143631,7137,1364.65
2024-10-30,102,Generic - Search,170758,5581,1315.76
2024-10-31,102,Generic - Search,178776,9501,1411.02
2024-11-01,102,Generic - Search,160760,7032,1775.86
2024-11-02,102,Generic - Search,191379,9190,1538.68
2024-11-03,102,Generic - Search,162609,4542,1631.05
2024-11-04,102,Generic - Search,149961,8360,1437.07
2024-11-05,102,Generic - Search,318874,11036,2407.91
2024-11-06,102,Generic - Search,227776,10354,2227.38
2024-11-07,102,Generic - Search,161044,7789,1948.88
2024-11-08,102,Generic - Search,197447,10832,2242.75
2024-11-09,102,Generic - Search,168162,3586,1614.01
2024-11-10,102,Generic - Search,116261,5120,1439.78
2024-11-11,102,Generic - Search,153986,6891,1898.3
2024-11-12,102,Generic - Search,157211,7837,1561.54
2024-11-13,102,Generic - Search,223820,7337,
2024-11-14,102,Generic - Search,197439,11688,2175.79
2024-11-15,102,Generic - Search,180969,8595,1650.43
2024-11-16,102,Generic - Search,292801,11755,2352.93
2024-11-17,102,Generic - Search,135950,4209,1605.65
2024-11-18,102,Generic - Search,354196,15434,2365.07
2024-11-19,102,Generic - Search,256717,11642,1833.87
2024-11-20,102,Generic - Search,177322,6095,1890.01
2024-11-21,102,Generic - Search,175005,8280,1393.87
2024-11-22,102,Generic - Search,142735,6399,1414.98
2024-11-23,102,Generic - Search,192062,5955,1683.91
2024-11-24,102,Generic - Search,270959,11570,-212.008
2024-11-25,102,Generic - Search,267469,11267,1982.36
2024-11-26,102,Generic - Search,156992,3638,1817.05
2024-11-27,102,Generic - Search,234364,7533,2290.83
2024-11-28,102,Generic - Search,113125,2809,1404.61
2024-11-29,102,Generic - Search,215380,7957,1773.66
2024-11-30,102,Generic - Search,165905,6842,1509.8
2024-12-01,102,Generic - Search,241141,10373,1767.64
2024-12-02,102,Generic - Search,260241,11929,1901.69
2024-12-03,102,Generic - Search,317201,11897,2161.34
2024-12-04,102,Generic - Search,199044,10670,2213.35
2024-12-05,102,Generic - Search,196486,5303,1448.03
2024-12-06,102,Generic - Search,153654,7004,1564.52
2024-12-07,102,Generic - Search,259988,9227,2226.94
2024-12-08,102,Generic - Search,168626,8410,1778.77
2024-12-09,102,Generic - Search,204958,11942,2173.89
2024-12-10,102,Generic - Search,199004,9410,2278.23
2024-12-11,102,Generic - Search,134404,4178,1574.02
2024-12-12,102,Generic - Search,185439,3912,1351.16
2024-12-13,102,Generic - Search,173729,6531,1568.95
2024-12-14,102,Generic - Search,186835,9637,1366.61
2024-12-15,102,Generic - Search,245465,5114,1868.97
2024-12-16,102,Generic - Search,275661,15084,2257.94
2024-12-17,102,Generic - Search,180352,9972,2014.24
2024-12-18,102,Generic - Search,304024,17554,2104.37
2024-12-19,102,Generic - Search,295864,8634,2018.93
2024-12-20,102,Generic - Search,147877,3667,1395.33
2024-12-21,102,Generic - Search,211666,11864,2354.41
2024-12-22,102,Generic - Search,263706,14486,2081.65
2024-12-23,102,Generic - Search,264491,6045,2156.02
2024-12-24,102,Generic - Search,239182,6673,2069.73
2024-12-25,102,Generic - Search,229594,8071,1624.85
2024-12-26,102,Generic - Search,234409,4883,2111.95
2024-12-27,102,Generic - Search,213838,9967,1437.2
2024-12-28,102,Generic - Search,138869,3823,1646.95
2024-12-29,102,Generic - Search,164931,9452,1591.48
2024-12-30,102,Generic - Search,173634,5859,1442.8
2024-12-31,102,Generic - Search,218361,4551,1694.24
2025-01-01,102,Generic - Search,92537,2723,
2025-01-02,102,Generic - Search,76577,2025,680.56
2025-01-03,102,Generic - Search,112032,5078,1215.29
2025-01-04,102,Generic - Search,121272,4123,955.14
2025-01-05,102,Generic - Search,144367,6360,1132.93
2025-01-06,102,Generic - Search,83058,3794,977.43
2025-01-07,102,Generic - Search,149307,3131,1135.96
2025-01-08,102,Generic - Search,75616,3689,831.38
2025-01-09,102,Generic - Search,148831,3620,1159.86
2025-01-10,102,Generic - Search,98835,4839,941.98
2025-01-11,102,Generic - Search,140109,3306,1069.36
2025-01-12,102,Generic - Search,90022,2704,1099.29
2025-01-13,102,Generic - Search,117822,4138,1178.78
2025-01-14,102,Generic - Search,92705,2725,1117.26
2025-01-15,102,Generic - Search,102421,3691,864.58
2025-01-16,102,Generic - Search,89061,5106,882.13
2025-01-17,102,Generic - Search,121750,4560,1165.16
2025-01-18,102,Generic - Search,96218,3449,831.28
2025-01-19,102,Generic - Search,140771,7700,992.91
2025-01-20,102,Generic - Search,79258,2335,861.87
2025-01-21,102,Generic - Search,95112,4502,720.69
2025-01-22,102,Generic - Search,110501,2518,911.31
2025-01-23,102,Generic - Search,65446,1521,686.16
2025-01-24,102,Generic - Search,140069,3795,1043.2
2025-01-25,102,Generic - Search,125260,7504,902.6
2025-01-26,102,Generic - Search,114326,4961,957.74
2025-01-27,102,Generic - Search,116239,6465,888.14
2025-01-28,102,Generic - Search,114175,6305,827.65
2025-01-29,102,Generic - Search,133479,7087,927.54
2025-01-30,102,Generic - Search,87067,3820,835.48
